Unnamed: 0,Complex_Phrase,complex_percentage,frequency,length,aoa
5406,bang,20.0,4.32,4,5.74
5407,step,10.0,5.13,4,4.11
5408,himself,6.666666666666667,5.25,7,
5409,blocking,10.0,4.12,8,
5410,blood,15.0,5.1,5,4.89
5411,well,8.0,6.03,4,
5412,please,10.0,5.66,6,
5413,blue,0.0,5.13,4,3.53
5414,functions,0.0,4.5,9,
5415,book,10.0,5.43,4,3.68
5416,unusual,5.0,4.45,7,8.56
5417,costs,15.0,4.96,5,
5418,bracing,10.0,3.12,7,
5419,itself,10.0,5.1,6,
5420,breaking,10.0,4.74,8,
5421,point,20.0,5.54,5,4.55
5422,bring,0.0,5.27,5,4.42
5423,bringing,0.0,4.71,8,
5424,perfection,0.0,3.99,10,9.81
5425,daylight,20.0,3.84,8,4.94
5426,broken,15.0,4.88,6,
5427,brothers,0.0,4.69,8,
5428,brown,10.555555555555555,5.01,5,
5429,gas,10.0,5.01,3,5.32
5430,bees,5.0,3.96,4,
5431,called,10.0,5.59,6,
5432,ad,10.0,4.76,2,8.22
5434,carbon,20.0,4.55,6,10.55
5435,cars,0.0,4.89,4,
5436,cases,0.0,5.04,5,
5437,his,5.555555555555555,6.51,3,
5438,chance,10.0,5.26,6,7.78
5439,change,0.0,5.54,6,4.26
5440,abilities,10.0,4.21,9,
5441,chicken,10.0,4.63,7,3.26
5442,child,10.0,5.3,5,
5443,ring,13.333333333333334,4.81,4,4.53
5444,choose,0.0,4.91,6,4.74
5445,such,0.0,5.84,4,
5446,guards,0.0,4.32,6,
5447,clean,10.0,4.97,5,3.89
5448,its,3.5714285714285716,6.14,3,
5449,clearing,0.0,4.04,8,
5450,final,11.666666666666666,5.28,5,6.58
5451,clearly,10.0,4.92,7,
5452,cameras,0.0,4.34,7,
5453,closing,0.0,4.46,7,
5454,coffee,0.0,4.86,6,4.94
5455,times,5.0,5.56,5,6.7
5456,apartment,0.0,4.65,9,7.8
5457,ends,5.0,4.75,4,
5458,come,6.666666666666667,5.78,4,3.32
5459,full,10.0,5.54,4,4.24
5460,circle,13.333333333333334,4.55,6,3.67
5461,outside,0.0,5.25,7,
5462,way,20.0,6.01,3,5.39
5464,website,0.0,5.09,7,12.66
5465,grounds,27.5,4.43,7,
5466,experiences,10.0,4.55,11,
5467,effects,0.0,4.89,7,
5468,complete,10.0,5.1,8,6.58
5469,home,6.666666666666667,5.81,4,
5470,member,5.0,5.18,6,8.2
5471,interest,8.333333333333334,5.17,8,7.37
5472,consists,5.0,4.39,8,
5474,or,4.0,6.54,2,
5475,control,10.0,5.4,7,7.26
5476,coolest,0.0,3.62,7,
5477,cost,0.0,5.24,4,5.67
5478,lives,0.0,5.14,5,
5481,days,6.666666666666667,5.61,4,
5482,courts,0.0,4.46,6,
5483,cover,10.0,5.08,5,5.42
5484,sound,13.333333333333334,5.15,5,3.72
5485,politics,20.0,4.87,8,9.37
5486,created,10.0,5.05,7,
5487,measure,15.0,4.65,7,7.53
5488,line,2.5,5.49,4,4.85
5489,tests,10.0,4.67,5,
5490,customer,10.0,4.61,8,7.21
5491,cut,5.0,5.24,3,4.43
5492,run,5.0,5.49,3,4.47
5493,thoughts,0.0,4.75,8,
5495,driving,5.0,4.9,7,
5496,cloud,9.166666666666666,4.46,5,3.63
5497,systems,5.0,5.07,7,
5498,girl,10.0,5.38,4,4.0
5499,night,25.0,5.61,5,3.61
5500,whether,10.0,5.32,7,
5502,markets,20.0,4.61,7,
5503,love,5.0,5.82,4,5.17
5504,named,7.5,4.95,5,
5505,deep,7.5,5.05,4,5.47
5506,losses,10.0,4.45,6,
5507,lawyers,0.0,4.39,7,
5508,budgets,5.0,3.74,7,
5509,reduction,25.0,4.39,9,11.26
5510,star,10.0,5.19,4,3.89
5512,effect,15.0,5.02,6,9.26
5513,die,10.0,5.07,3,4.53
5514,different,10.0,5.59,9,5.5
5515,task,10.0,4.65,4,7.89
5516,efforts,10.0,4.77,7,
5517,direct,10.0,4.91,6,9.68
5518,details,10.0,4.91,7,
5520,calls,0.0,4.91,5,
5521,engine,0.0,4.84,6,6.28
5522,drawn,0.0,4.53,5,
5523,some,5.0,6.2,4,
5524,inside,10.0,5.19,6,
5525,ear,0.0,4.43,3,3.63
5526,easily,0.0,4.91,6,
5527,eighth,0.0,4.2,6,
5528,papers,0.0,4.61,6,
5529,certain,3.3333333333333335,5.16,7,8.2
5530,emotion,0.0,4.19,7,6.37
5531,ending,0.0,4.68,6,5.25
5532,visit,13.75,5.04,5,5.79
5533,enter,5.0,4.81,5,5.67
5534,planning,10.0,4.9,8,
5535,entire,10.0,5.09,6,7.22
5536,poem,10.0,4.25,4,6.89
5537,equal,0.0,4.65,5,6.47
5538,couples,0.0,4.34,7,
5539,codes,10.0,4.18,5,
5540,cause,10.0,5.35,5,5.84
5542,euro,2.0,4.09,4,13.89
5543,honey,0.0,4.37,5,5.44
5544,same,0.0,5.8,4,
5545,directors,10.0,4.45,9,
5546,travel,5.0,5.0,6,5.9
5547,extra,10.0,4.98,5,6.11
5548,short,10.0,5.33,5,4.32
5549,notice,5.0,4.9,6,7.35
5550,faced,30.0,4.49,5,
5551,facing,26.0,4.5,6,
5552,failed,10.0,4.82,6,
5553,leaders,5.0,4.81,7,
5554,falling,15.0,4.66,7,
5555,false,10.0,4.63,5,
5556,voter,10.0,4.11,5,7.89
5557,fears,10.0,4.17,5,
5558,wide,10.0,4.96,4,5.84
5559,west,10.0,5.29,4,5.89
5560,meetings,26.666666666666668,4.48,8,
5561,farm,0.0,4.75,4,3.85
5562,form,20.0,5.31,4,7.58
5563,fear,10.0,4.95,4,4.79
5564,fight,10.0,5.23,5,5.47
5565,figure,0.0,5.07,6,7.53
5567,loan,10.0,4.68,4,9.57
5568,fix,10.0,4.75,3,5.0
5569,unity,25.0,4.22,5,9.48
5570,muscles,20.0,4.14,7,
5571,deck,20.0,4.41,4,6.45
5572,call,10.0,5.51,4,4.74
5573,food,10.0,5.4,4,3.25
5574,foot,10.0,4.87,4,3.44
5575,feed,20.0,4.67,4,4.17
5576,make,10.0,6.08,4,4.68
5577,weather,30.0,4.87,7,5.94
5578,fourth,0.0,4.83,6,
5579,free,0.0,5.63,4,5.21
5580,friendly,0.0,4.64,8,4.5
5581,front,5.0,5.28,5,
5582,yard,10.0,4.57,4,3.94
5583,further,10.0,5.31,7,
5584,giants,10.0,4.31,6,
5585,give,20.0,5.71,4,4.28
5586,given,0.0,5.41,5,
5587,got,10.0,5.91,3,
5588,touch,10.0,4.91,5,5.16
5589,ship,15.0,4.93,4,5.33
5590,pulled,6.666666666666667,4.67,6,
5591,great,0.0,5.88,5,5.05
5592,uncle,0.0,4.45,5,4.47
5593,picture,12.5,5.13,7,4.05
5594,growing,0.0,4.94,7,
5595,size,0.0,5.13,4,4.84
5596,gun,6.0,4.96,3,5.58
5597,had,10.0,6.33,3,
5598,been,7.142857142857143,6.27,4,
5599,half,5.0,5.41,4,
5600,naked,3.3333333333333335,4.43,5,4.68
5601,hand,10.0,5.41,4,2.74
5602,it,6.666666666666667,6.95,2,
5603,makers,5.0,4.16,6,
5604,happening,0.0,4.8,9,
5605,everywhere,0.0,4.66,10,
5606,oil,2.5,5.1,3,7.33
5607,partners,0.0,4.56,8,
5608,has,11.428571428571429,6.37,3,
5609,taken,3.3333333333333335,5.33,5,
5610,steps,10.0,4.73,5,3.67
5611,have,8.0,6.71,4,3.72
5612,sides,20.0,4.73,5,
5613,he,5.0,6.69,2,
5614,heart,5.0,5.31,5,5.17
5615,went,10.0,5.5,4,
5616,heat,10.0,4.86,4,5.33
5617,heavy,7.5,4.96,5,4.05
5618,properties,0.0,4.65,10,
5619,figures,5.0,4.73,7,
5620,visits,10.0,4.3,6,
5621,highest,10.0,4.86,7,
5622,highly,5.0,4.89,6,
5623,places,0.0,5.03,6,
5624,hold,6.666666666666667,5.19,4,4.67
5625,forth,10.0,4.4,5,
5626,companies,10.0,5.18,9,
5627,how,0.0,6.24,3,
5628,might,0.0,5.66,5,
5629,hunger,30.0,4.1,6,6.06
5630,limit,0.0,4.7,5,6.3
5631,ice,0.0,5.0,3,3.86
5632,player,0.0,5.19,6,6.89
5633,collected,5.0,4.63,9,
5634,comment,0.0,4.88,7,8.84
5635,people,5.0,6.25,6,3.52
5636,import,10.0,4.1,6,10.37
5637,exports,10.0,4.09,7,
5638,fine,0.0,5.23,4,7.44
5639,objects,5.0,4.51,7,
5641,meaning,0.0,4.87,7,6.1
5642,listening,10.0,4.66,9,
5643,rates,0.0,4.88,5,
5644,findings,10.0,4.38,8,
5645,limits,10.0,4.47,6,
5646,jet,6.666666666666667,4.29,3,5.39
5647,job,0.0,5.5,3,5.39
5648,jobs,0.0,4.98,4,
5649,jumbo,5.0,3.38,5,7.78
5650,aware,10.0,4.78,5,6.75
5651,knowing,5.0,4.76,7,
5652,you,0.0,6.98,3,
5653,frame,35.0,4.58,5,7.67
5654,lack,10.0,4.92,4,8.28
5655,lamb,0.0,4.02,4,4.15
5656,painters,20.0,3.56,8,
5657,large,6.666666666666667,5.39,5,5.74
5658,amounts,0.0,4.41,7,
5659,last,0.0,5.86,4,
5660,secrets,0.0,4.31,7,
5661,leather,10.0,4.35,7,7.25
5662,right,5.0,5.96,5,
5664,lengthy,10.0,3.85,7,9.11
5665,less,0.0,5.49,4,
5666,than,0.0,6.13,4,
5667,plays,10.0,4.84,5,
5668,life,35.0,5.89,4,5.89
5669,years,10.0,5.96,5,
5670,listed,10.0,4.69,6,
5671,little,5.0,5.75,6,3.95
5672,going,5.0,5.94,5,
5673,male,10.0,4.89,4,5.63
5674,look,10.0,5.81,4,4.05
5675,shops,16.666666666666668,4.34,5,
5676,low,10.0,5.33,3,4.7
5677,flying,10.0,4.71,6,
5678,lower,0.0,5.11,5,
5679,made,5.0,5.92,4,
5680,tens,10.0,3.89,4,
5681,main,5.0,5.24,4,6.55
5682,players,10.0,5.3,7,
5683,scale,0.0,4.83,5,8.85
5684,clear,0.0,5.25,5,5.8
5685,wars,0.0,4.59,4,
5686,interests,5.0,4.66,9,
5687,town,3.3333333333333335,5.24,4,5.11
5688,maximum,0.0,4.6,7,7.6
5689,student,0.0,5.02,7,5.94
5690,meet,0.0,5.27,4,4.74
5691,middle,10.0,5.18,6,
5692,midnight,10.0,4.31,8,6.21
5694,women,0.0,5.57,5,
5695,edits,10.0,3.44,5,
5696,work,20.0,5.96,4,5.86
5697,mixed,5.0,4.64,5,
5700,mobile,30.0,4.85,6,8.72
5701,writer,30.0,4.69,6,7.32
5702,modern,10.0,5.07,6,8.58
5703,worlds,5.0,4.23,6,
5704,buildings,10.0,4.69,9,
5705,danger,10.0,4.59,6,4.61
5706,payments,30.0,4.48,8,
5707,most,6.666666666666667,6.0,4,
5708,wanted,10.0,5.36,6,
5709,men,10.0,5.51,3,
5710,mountain,0.0,4.73,8,6.15
5711,moving,0.0,5.02,6,
5712,event,10.0,5.18,5,7.81
5713,must,0.0,5.68,4,4.58
5714,vote,2.5,5.11,4,7.79
5715,window,5.0,4.8,6,4.74
5716,natural,6.0,5.11,7,8.5
5717,beauty,0.0,4.75,6,5.05
5718,numbers,10.0,4.98,7,
5719,plane,10.0,4.72,5,4.95
5720,need,10.0,5.97,4,3.56
5721,next,3.3333333333333335,5.7,4,
5722,skies,30.0,3.91,5,
5723,atoms,10.0,3.75,5,
5724,no,5.0,6.35,2,
5725,noble,10.0,4.24,5,10.67
5727,countries,0.0,5.13,9,
5728,normal,11.666666666666666,5.01,6,5.53
5729,nose,10.0,4.51,4,2.95
5730,were,0.0,6.34,4,
5731,support,5.0,5.53,7,8.53
5732,drink,5.0,4.9,5,3.47
5733,old,0.0,5.75,3,3.72
5735,opening,0.0,4.94,7,6.28
5736,killed,15.0,5.22,6,
5737,sex,0.0,5.22,3,9.79
5738,works,10.0,5.29,5,
5739,organic,0.0,4.4,7,13.68
5740,other,0.0,6.16,5,5.33
5741,which,0.0,6.3,5,
5742,sense,3.3333333333333335,5.19,5,7.32
5743,painful,30.0,4.32,7,6.44
5744,pair,10.0,4.72,4,5.94
5745,seats,0.0,4.53,5,
5746,partly,10.0,4.3,6,
5747,away,20.0,5.62,4,
5748,passing,0.0,4.63,7,
5749,past,10.0,5.36,4,6.78
5750,fights,20.0,4.19,6,
5751,boat,10.0,4.71,4,3.84
5752,gains,0.0,4.25,5,
5753,percent,10.0,5.04,7,8.19
5754,gray,10.0,4.45,4,5.74
5756,together,6.666666666666667,5.46,8,
5757,two,0.0,6.1,3,
5758,tools,10.0,4.59,5,
5759,pocket,10.0,4.48,6,4.74
5760,youth,0.0,4.75,5,6.89
5761,keep,10.0,5.66,4,4.42
5762,powerful,0.0,4.85,8,6.42
5763,present,0.0,5.18,7,4.83
5764,number,20.0,5.62,6,3.94
5765,boys,10.0,5.03,4,
5766,shop,30.0,4.88,4,5.78
5768,stay,5.0,5.33,4,4.22
5769,—,0.0,0.0,1,
5770,go,0.0,6.03,2,3.37
5771,cancer,10.0,4.93,6,8.39
5772,needs,15.0,5.37,5,
5773,safety,15.0,4.97,6,5.84
5774,walls,10.0,4.62,5,
5775,pushed,5.0,4.43,6,
5776,like,20.0,6.41,4,
5777,duck,20.0,4.21,4,3.5
5778,quite,0.0,5.29,5,
5779,strong,0.0,5.22,6,4.58
5780,radio,0.0,5.01,5,5.17
5781,rainbow,10.0,4.07,7,4.26
5782,money,5.0,5.64,5,5.11
5783,selected,10.0,4.68,8,
5784,ratings,10.0,4.25,7,
5785,power,10.0,5.52,5,7.48
5786,real,11.333333333333332,5.6,4,4.95
5788,word,0.0,5.26,4,4.42
5789,camp,0.0,4.79,4,5.78
5790,behind,5.0,5.29,6,
5791,rental,10.0,4.1,6,10.0
5792,known,10.0,5.39,5,
5793,contain,10.0,4.5,7,7.88
5795,family,5.0,5.66,6,3.38
5796,around,0.0,5.77,6,
5797,rubber,0.0,4.23,6,7.62
5798,rule,20.0,4.94,4,4.72
5799,rules,40.0,5.06,5,
5800,safe,50.0,5.07,4,5.11
5801,terrorists,30.0,4.2,10,
5802,game,20.0,5.72,4,4.26
5803,phone,5.0,5.3,5,4.11
5804,school,0.0,5.71,6,3.89
5805,partner,0.0,4.84,7,5.85
5806,prisons,10.0,3.83,7,
5807,see,0.0,6.1,3,3.06
5808,day,0.0,5.95,3,3.5
5809,selling,0.0,4.81,7,
5810,send,0.0,5.11,4,5.68
5811,captain,0.0,4.89,7,6.06
5813,seventeen,5.0,3.87,9,
5814,several,4.0,5.39,7,
5815,minutes,0.0,5.31,7,
5816,keys,10.0,4.39,4,
5817,shoot,20.0,4.73,5,5.53
5818,show,2.142857142857143,5.68,4,6.21
5819,table,0.0,5.05,5,4.39
5820,single,17.5,5.41,6,6.68
5821,sits,0.0,4.18,4,
5823,hammers,60.0,3.31,7,
5824,through,20.0,5.87,7,
5825,photo,10.0,4.97,5,5.16
5826,sock,20.0,3.61,4,2.94
5827,solar,3.3333333333333335,4.53,5,9.05
5828,turning,20.0,4.71,7,
5829,tone,13.333333333333334,4.49,4,7.67
5830,somewhat,5.0,4.55,8,
5831,sort,0.0,5.0,4,
5832,help,10.0,5.75,4,3.65
5833,southern,10.0,4.84,8,7.56
5834,sets,20.0,4.69,4,
5835,class,30.0,5.36,5,4.95
5836,cuts,10.0,4.42,4,
5837,person,3.3333333333333335,5.55,6,4.67
5839,then,10.0,6.07,4,
5844,staying,10.0,4.55,7,
5845,story,10.0,5.45,5,3.89
5846,strict,10.0,4.23,6,7.56
5847,silence,10.0,4.46,7,4.6
5848,strongly,0.0,4.47,8,
5850,cups,30.0,4.11,4,
5851,attacker,10.0,3.59,8,6.5
5852,attackers,20.0,3.51,9,
5853,bomber,0.0,3.88,6,8.84
5854,chain,0.0,4.65,5,5.22
5855,loss,5.0,5.07,4,5.0
5856,waste,30.0,4.81,5,6.5
5857,tag,20.0,4.44,3,5.0
5858,take,10.0,5.92,4,4.37
5859,taking,0.0,5.39,6,
5860,tax,6.0,5.14,3,8.94
5862,apart,20.0,4.78,5,
5863,problems,10.0,5.19,8,
5864,movie,0.0,5.16,5,3.56
5865,tense,0.0,3.95,5,9.35
5866,states,0.0,5.52,6,
5867,testing,0.0,4.67,7,
5868,stands,10.0,4.61,6,
5871,important,0.0,5.44,9,5.79
5872,turned,13.333333333333334,5.09,6,
5873,they,0.0,6.5,4,
5874,third,4.0,5.32,5,
5875,admitting,0.0,3.8,9,
5876,windows,10.0,4.72,7,
5877,took,20.0,5.51,4,
5878,homes,10.0,4.69,5,
5879,total,0.0,5.21,5,6.83
5880,touched,20.0,4.3,7,
5881,industry,0.0,5.19,8,10.44
5882,seal,0.0,4.3,4,5.42
5883,tractor,0.0,3.78,7,5.5
5884,metals,0.0,3.95,6,
5885,woman,30.0,5.35,5,4.95
5886,tree,10.0,4.85,4,3.57
5887,tried,5.0,5.16,5,
5888,when,10.0,6.37,4,
5889,trip,10.0,4.9,4,4.22
5890,god,0.0,5.57,3,
5891,herself,10.0,4.78,7,
5892,twenty,10.0,4.65,6,
5893,under,0.0,5.73,5,
5894,unfair,20.0,4.17,6,5.61
5895,upon,10.0,5.12,4,
5896,user,0.0,4.69,4,9.57
5897,talk,0.0,5.42,4,3.68
5898,page,0.0,5.12,4,5.16
5899,using,0.0,5.47,5,
5900,robes,10.0,3.39,5,
5901,deposits,0.0,4.0,8,
5902,very,0.0,6.0,4,
5905,walked,2.5,4.67,6,
5906,nation,20.0,4.88,6,7.74
5907,warm,10.0,4.71,4,4.65
5908,wash,10.0,4.46,4,4.0
5909,we,0.0,6.54,2,
5910,put,0.0,5.66,3,3.72
5911,where,0.0,6.0,5,
5912,pointed,0.0,4.46,7,
5913,who,0.0,6.34,3,
5914,think,0.0,6.08,5,4.75
5915,wind,20.0,4.84,4,3.89
5916,within,0.0,5.44,6,
5917,without,0.0,5.69,7,
5918,date,5.0,5.22,4,5.84
