Unnamed: 0,Complex_Phrase,complex_percentage,frequency,length,aoa,aoa_test_based,syllable_count
1520,cementing,65.0,2.81,9,,,3
1526,ceramics,0.0,3.44,8,9.5,9.5,3
1527,ceremonially,90.0,2.11,12,,,5
1529,chains,20.0,4.11,6,,,1
1531,challenged,25.0,4.09,10,,,3
1532,challenges,23.333333333333332,4.49,10,,,3
1533,challenging,60.0,4.27,11,,,3
1535,changed,15.0,5.07,7,,,1
1536,channels,10.0,4.38,8,,,2
1537,chanted,50.0,2.99,7,,,2
1543,charged,25.0,4.62,7,,,1
1544,charges,10.0,4.68,7,,,2
1547,checked,20.0,4.54,7,,,1
1551,chemicals,0.0,4.17,9,,,3
1564,cited,17.5,4.29,5,,,2
1565,cites,30.0,3.61,5,,,2
1566,citing,10.0,3.94,6,,,2
1568,civilians,11.0,4.1,9,,,3
1571,claimants,100.0,3.26,9,,,2
1572,claimed,14.0,4.64,7,,,2
1573,claiming,10.0,4.33,8,,,2
1574,claims,10.0,4.86,6,,,1
1575,clamoring,70.0,2.8,9,,,3
1577,clams,22.5,3.13,5,,,1
1578,clapped,30.0,3.11,7,,,2
1579,clarinets,40.0,2.27,9,,,3
1581,clashed,20.0,3.12,7,,,2
1582,clashing,70.0,2.91,8,,,2
1583,classed,10.0,3.31,7,,,2
1586,claws,50.0,3.56,5,,,1
1589,cleansing,10.0,3.56,9,9.11,9.11,2
1591,cleared,0.0,4.2,7,,,2
1599,closed,0.0,4.9,6,,,1
1612,coated,20.0,3.69,6,,,2
1618,collaborated,60.0,3.37,12,,,5
1619,collaborating,80.0,3.42,13,,,5
1620,collaborations,70.0,3.32,14,,,5
1622,collapsed,60.0,3.92,9,,,3
1623,collapsing,100.0,3.39,10,,,3
1624,colleagues,16.666666666666668,4.29,10,,,3
1626,collided,65.0,3.26,8,,,3
1630,colonies,35.0,3.94,8,,,3
1635,combating,60.0,3.25,9,,,3
1637,comedies,10.0,3.3,8,,,3
1641,comically,70.0,2.77,9,,,4
1644,commemorating,90.0,3.14,13,,,5
1645,commenced,80.0,3.78,9,,,3
1647,commented,30.0,4.07,9,,,3
1652,commits,10.0,3.49,7,,,2
1654,committees,20.0,3.93,10,,,3
1662,commuted,50.0,2.85,8,,,3
1666,comparisons,10.0,3.79,11,,,4
1667,compartments,10.0,3.24,12,,,3
1671,compelling,90.0,3.98,10,9.06,9.06,3
1676,competitors,20.0,4.11,11,,,4
1677,compiled,85.0,3.98,8,,,2
1678,complained,15.0,3.99,10,,,3
1679,complaining,30.0,4.12,11,,,3
1681,complaints,10.0,4.23,10,,,2
1684,completing,0.0,4.06,10,,,3
1687,complications,10.0,3.98,13,,,4
1691,composing,90.0,3.44,9,,,3
1693,compounds,16.0,3.99,9,,,2
1698,comprises,30.0,3.85,9,,,3
1703,concentrations,30.0,3.76,14,,,4
1710,concerts,10.0,3.97,8,,,2
1711,concisely,100.0,2.52,9,,,4
1712,concluded,16.666666666666668,4.35,9,,,3
1713,concludes,0.0,3.76,9,,,3
1716,condemned,80.0,3.97,9,,,3
1719,condolences,90.0,3.58,11,,,4
1721,conducted,22.5,4.58,9,,,3
1722,conducting,20.0,4.07,10,,,3
1725,conferred,100.0,3.38,9,,,3
1726,confessing,30.0,3.08,10,,,3
1727,confessions,55.0,3.53,11,,,3
1731,confined,60.0,3.82,8,,,3
1734,confirming,16.666666666666668,3.67,10,,,3
1735,conflicting,80.0,3.63,11,11.52,11.52,3
1739,confrontations,90.0,2.96,14,,,4
1740,confronted,70.0,3.84,10,,,3
1741,confusingly,40.0,2.53,11,,,4
1745,connects,0.0,3.83,8,,,2
1747,conscripts,96.66666666666669,2.61,10,,,2
1749,conservatives,40.0,4.14,13,,,5
1751,considerations,10.0,3.74,14,,,5
1752,considered,16.666666666666668,5.08,10,,,3
1753,considering,0.0,4.64,11,,,4
1754,consistently,70.0,4.24,12,,,3
1755,consort,100.0,3.2,7,12.79,12.79,2
1756,conspiracy,65.0,4.26,10,11.24,11.24,4
1757,conspiring,60.0,3.11,10,,,3
1758,constitution,0.0,4.56,12,9.05,9.05,4
1759,constructing,20.0,3.59,12,,,3
1763,consulting,15.0,4.06,10,,,3
1764,consumers,10.0,4.39,9,,,3
1765,contacted,10.0,4.0,9,,,3
1766,containing,5.0,4.43,10,,,3
1768,contains,20.0,4.68,8,,,2
1773,contested,30.0,3.77,9,,,3
1774,contexts,40.0,3.58,8,,,2
1775,continents,0.0,3.55,10,,,3
1778,continued,8.0,4.96,9,,,3
1781,contributed,25.0,4.39,11,,,4
1783,contributions,23.333333333333332,4.34,13,,,4
1784,controlled,0.0,4.59,10,,,2
1787,converted,20.0,4.21,9,,,3
1789,convertibles,5.0,2.41,12,,,4
1790,convicted,26.666666666666668,4.2,9,,,3
1791,convictions,70.0,3.71,11,,,3
1792,convicts,30.0,3.27,8,,,2
1794,convinced,40.0,4.4,9,,,2
1799,coordinated,40.0,3.79,11,,,4
1803,corals,20.0,3.06,6,,,2
1806,corpses,56.666666666666664,3.5,7,,,2
1807,correctness,0.0,3.39,11,8.72,8.72,3
1812,corruptly,30.0,2.19,9,,,3
1817,councils,20.0,3.94,8,,,2
1818,counted,10.0,4.04,7,,,2
1821,counteractions,100.0,0.0,14,,,4
1825,covalent,65.0,2.65,8,14.23,14.23,3
1827,covers,20.0,4.51,6,,,2
1828,crackdown,90.0,3.35,9,11.33,11.33,2
1831,crafts,10.0,3.73,6,,,1
1834,crashed,23.75,4.04,7,,,2
1835,crashes,10.0,3.87,7,,,2
1836,craters,90.0,3.03,7,,,2
1838,credentials,70.0,3.74,11,,,3
1839,credibility,83.33333333333333,3.88,11,12.37,12.37,5
1840,credit,0.0,5.0,6,9.42,9.42,2
1841,credited,20.0,3.88,8,,,3
1842,cremated,100.0,3.05,8,,,3
1844,criminalize,20.0,2.58,11,13.53,13.53,4
1845,crippling,100.0,3.36,9,9.33,9.33,2
1850,criticized,30.0,4.0,10,,,4
1851,criticizes,10.0,3.17,10,,,4
1853,crossed,20.0,4.35,7,,,2
1855,crowned,50.0,3.65,7,,,2
1857,crushed,12.0,4.03,7,,,2
1858,crushing,10.0,3.83,8,,,2
1860,cultures,0.0,4.2,8,,,3
1869,damaged,0.0,4.39,7,,,3
1874,database,33.333333333333336,4.31,8,14.2,14.2,3
1879,deadliest,50.0,3.31,9,,,2
1882,dealing,15.0,4.6,7,,,2
1886,debated,30.0,3.6,7,,,3
1887,debates,15.0,3.98,7,,,3
1894,decades,55.0,4.58,7,,,3
1896,decayed,100.0,2.84,7,,,2
1899,deciding,20.0,4.11,8,,,3
1901,decisions,10.0,4.72,9,,,3
1902,declarations,20.0,3.23,12,,,4
1904,declared,23.333333333333332,4.55,8,,,2
1906,declined,40.0,4.21,8,,,3
1907,decomposing,50.0,2.8,11,,,4
1908,decorated,15.0,3.94,9,,,4
1910,decreases,20.0,3.63,9,,,3
1912,deemed,90.0,4.19,6,,,2
1914,deeply,10.0,4.44,6,,,2
1915,defaults,65.0,3.17,8,,,2
1917,defeated,30.0,4.17,8,,,3
1918,defected,60.0,3.03,8,,,3
1919,defecting,50.0,2.48,9,,,3
1920,defectors,85.0,2.68,9,,,3
1923,defendants,46.666666666666664,3.85,10,,,3
1924,defending,0.0,4.33,9,,,3
1933,degrading,90.0,3.35,9,,,3
1936,delayed,30.0,4.2,7,,,2
1939,delivered,20.0,4.62,9,,,4
1940,delivering,50.0,4.09,10,,,4
1943,demands,15.0,4.41,7,,,2
1946,denies,10.0,3.73,6,,,2
1947,denounced,50.0,3.47,9,,,3
1949,denunciations,100.0,2.37,13,,,4
1951,denying,20.0,3.95,7,,,2
1955,depending,0.0,4.56,9,,,2
1957,deployed,61.666666666666664,4.03,8,,,2
1958,deployment,59.0,3.91,10,12.29,12.29,3
1959,deployments,40.0,3.15,11,,,3
1961,derived,40.0,4.29,7,,,2
1964,described,8.88888888888889,5.0,9,,,2
1965,describing,10.0,4.23,10,,,3
1968,deserters,100.0,2.76,9,,,3
1972,designed,10.0,4.96,8,,,2
1974,designs,0.0,4.38,7,,,2
1975,desired,10.0,4.16,7,,,2
1979,destabilizes,100.0,1.95,12,,,5
1982,destroyed,11.0,4.61,9,,,2
1983,destroying,20.0,4.09,10,,,2
1985,detained,77.27272727272727,3.81,8,,,3
1986,detainees,90.0,3.39,9,,,3
1988,detectives,30.0,3.67,10,,,4
1990,deteriorated,100.0,3.35,12,,,5
1995,deterred,100.0,2.9,8,,,3
1996,detonated,87.5,3.12,9,,,4
1997,detonating,70.0,2.64,10,,,4
2000,devastated,100.0,3.72,10,,,4
2001,devastating,80.0,3.85,11,11.06,11.06,4
2003,developed,10.0,4.95,9,,,3
2004,developments,20.0,4.22,12,,,4
2005,devices,10.0,4.59,7,,,3
2009,diagnosed,65.0,4.05,9,,,3
2010,diagonally,20.0,2.94,10,,,4
2016,difficulties,10.0,4.21,12,,,4
2020,digital,0.0,4.83,7,11.42,11.42,3
2021,dignitaries,100.0,3.1,11,,,4
2023,dinosaurs,0.0,3.72,9,,,3
2026,diplomatically,46.666666666666664,2.58,14,,,6
2027,diplomats,36.666666666666664,3.53,9,,,3
2028,dipped,50.0,3.54,6,,,2
2030,directed,0.0,4.6,8,,,3
2032,disabled,40.0,4.29,8,7.67,7.67,3
2034,disagreed,50.0,3.49,9,,,3
2036,disappointed,20.0,4.42,12,6.95,6.95,4
2037,disassociate,100.0,2.35,12,13.67,13.67,4
2039,discharged,60.0,3.76,10,,,3
2042,discounted,80.0,3.58,10,,,3
2043,discovered,25.0,4.74,10,,,3
2044,discovering,0.0,3.82,11,,,4
2045,discovers,0.0,3.62,9,,,3
2048,discredited,50.0,3.15,11,,,4
2049,discredits,95.0,2.19,10,,,3
2051,discusses,10.0,3.93,9,,,3
2053,discussions,25.0,4.28,11,,,3
2055,diseases,20.0,4.36,8,,,3
2058,disguised,85.0,3.56,9,,,3
2059,dismembered,100.0,2.79,11,,,4
2061,dismissed,32.857142857142854,4.2,9,,,3
2063,dispatched,57.5,3.61,10,,,3
2064,dispelling,100.0,2.41,10,,,3
2067,disputed,40.0,3.76,8,,,3
2068,disputes,35.0,3.96,8,,,3
2069,disputing,50.0,2.89,9,,,3
2070,disrespected,60.0,2.93,12,,,4
2072,disruptive,100.0,3.46,10,8.79,8.79,3
2074,dissidents,100.0,3.09,10,,,3
2076,dissolved,5.0,3.87,9,,,3
2082,distressing,100.0,3.2,11,10.32,10.32,3
2084,districts,0.0,4.31,9,,,2
2086,dived,10.0,2.97,5,,,2
2090,divided,5.0,4.47,7,,,3
2091,divides,20.0,3.45,7,,,3
2092,divisions,0.0,4.11,9,,,3
2095,documented,50.0,4.0,10,,,4
2096,documents,0.0,4.64,9,,,3
2098,dominance,40.0,3.83,9,10.11,10.11,3
2100,dominated,46.666666666666664,4.18,9,,,4
2103,dotted,30.0,3.41,6,6.0,6.0,2
2104,dotting,60.0,2.39,7,,,2
2106,doubts,0.0,3.95,6,,,1
2107,downgraded,100.0,3.14,10,,,3
2108,downplayed,100.0,2.72,10,,,2
2110,downturn,65.0,3.19,8,8.5,8.5,2
2112,drafts,50.0,3.58,6,,,1
2113,dragged,10.0,4.0,7,,,2
2118,dressed,10.0,4.42,7,,,2
2121,drilled,70.0,3.51,7,,,2
2122,dripping,100.0,3.48,8,,,2
2124,driven,0.0,4.54,6,,,2
2126,dropped,20.0,4.73,7,,,1
2130,dubbed,100.0,3.81,6,,,2
2132,ducked,90.0,3.01,6,,,2
2135,dumping,90.0,3.67,7,,,2
2139,dwarfs,38.0,3.17,6,,,1
2140,dyes,10.0,3.29,4,,,1
2141,earmarked,100.0,3.0,9,,,3
2142,earned,10.0,4.55,6,,,1
2147,echoed,60.0,3.4,6,,,2
2152,edited,15.0,4.31,6,,,3
2153,editing,0.0,4.27,7,10.21,10.21,3
2158,effectively,13.333333333333334,4.49,11,,,3
2167,electromagnetic,40.0,3.58,15,13.4,13.4,6
2175,emanating,100.0,3.03,9,,,4
2178,emerged,70.0,4.16,7,,,3
2183,emphasizing,50.0,3.36,11,,,4
2185,employees,10.0,4.81,9,,,3
2189,enacted,70.0,3.75,7,,,3
2193,encodes,70.0,2.69,7,,,3
2194,encoding,40.0,3.38,8,,,3
2197,encouraged,40.0,4.32,10,,,3
2199,endangered,66.66666666666667,3.86,10,,,4
2201,enemies,10.0,4.4,7,,,3
2206,engineered,20.0,3.71,10,,,4
2209,enjoyed,10.0,4.59,7,,,2
2212,ensued,100.0,3.34,6,,,2
2213,ensuing,100.0,3.54,7,12.72,12.72,2
2215,ensured,80.0,3.54,7,,,3
2216,ensures,30.0,3.6,7,,,3
2217,entailing,90.0,2.09,9,,,3
2218,entered,10.0,4.72,7,,,3
2219,entering,10.0,4.42,8,,,3
2221,enterprises,20.0,4.0,11,,,4
2224,envenomation,80.0,1.47,12,,,5
2227,epics,10.0,2.91,5,,,2
2228,epigrams,50.0,2.27,8,,,3
2229,episodes,22.5,4.43,8,,,4
2233,eroding,100.0,2.85,7,10.17,10.17,3
2234,erring,70.0,2.31,6,,,2
2236,erupted,73.33333333333333,3.39,7,,,3
2237,es,0.0,3.93,2,,,1
2238,escalates,70.0,2.78,9,,,4
2240,escaping,10.0,3.73,8,,,3
2241,escorted,100.0,3.49,8,,,3
2245,established,25.714285714285715,4.9,11,,,3
2249,estimated,24.0,4.62,9,,,3
2250,estimates,25.0,4.3,9,,,4
2253,euros,2.0,3.78,5,,,2
2256,evacuated,86.66666666666667,3.66,9,,,4
2259,evaded,100.0,2.91,6,,,3
2260,evaluated,100.0,3.83,9,,,4
2262,events,5.0,5.08,6,,,2
2265,evolved,30.0,4.09,7,,,3
2267,examined,10.0,4.1,8,,,4
2268,exasperated,100.0,2.94,11,12.83,12.83,5
2273,exchanged,40.0,3.74,9,,,3
2274,exchanges,20.0,3.95,9,,,3
2277,excluded,16.666666666666668,3.89,8,,,3
2279,excused,40.0,3.28,7,,,3
2280,executed,26.666666666666668,4.27,8,,,4
2281,executions,45.0,3.44,10,,,4
2283,exercises,20.0,4.12,9,,,4
2285,exhibited,30.0,3.86,9,,,4
2288,expands,5.0,3.58,7,,,2
2289,expatriates,100.0,2.84,11,,,4
2290,expectations,15.0,4.44,12,,,4
2291,expected,10.666666666666666,4.96,8,,,2
2292,expedited,100.0,2.98,9,,,4
2293,expelled,60.0,3.7,8,,,3
2294,expenses,0.0,4.33,8,,,3
2298,experimenter,40.0,2.48,12,10.59,10.59,5
2299,experiments,5.0,4.2,11,,,4
2301,experts,30.0,4.52,7,,,2
2303,explicitly,100.0,3.96,10,,,4
2304,exploded,56.666666666666664,3.77,8,,,3
2306,exploiting,35.0,3.48,10,,,3
2309,explosions,30.0,3.69,10,,,3
2310,explosives,25.0,3.79,10,,,4
2311,exported,16.666666666666668,3.56,8,,,3
2314,exposing,40.0,3.78,8,,,3
2317,expressed,20.0,4.52,9,,,3
2318,expresses,30.0,3.61,9,,,3
2321,extended,20.0,4.64,8,,,3
2322,extending,10.0,4.04,9,,,3
2323,extends,20.0,3.99,7,,,2
2328,extracted,70.0,3.68,9,,,3
2329,extracts,30.0,3.45,8,,,2
2334,eyewitnesses,80.0,2.91,12,,,4
2342,faiths,10.0,3.2,6,,,1
2347,falsely,10.0,3.61,7,,,3
2348,falsifications,96.66666666666669,1.71,14,,,5
2352,fanned,90.0,2.74,6,,,2
2354,farmed,20.0,3.25,6,,,2
2357,fatalities,85.0,3.45,10,,,4
2362,favorites,40.0,4.02,9,,,4
2366,feathered,10.0,3.05,9,8.11,8.11,3
2367,feathers,25.0,3.79,8,,,2
2369,featured,43.333333333333336,4.44,8,,,2
2371,featuring,30.0,4.45,9,,,3
2372,feeding,10.0,4.28,7,,,2
2376,fens,40.0,2.38,4,,,1
2379,fibers,10.0,3.64,6,,,2
2381,fiercely,70.0,3.35,8,,,3
2382,fighting,20.0,4.92,8,,,2
2383,filaments,30.0,2.95,9,,,3
2385,filed,10.0,4.49,5,,,1
2389,finalized,15.0,3.31,9,,,4
2392,fined,20.0,3.7,5,,,2
2396,fired,10.0,4.63,5,,,2
2402,firmware,80.0,3.23,8,12.86,12.86,2
2405,fishermen,0.0,3.65,9,,,3
2407,fitted,20.0,4.13,6,,,2
2413,flared,100.0,3.12,6,,,2
2418,flavors,30.0,3.61,7,,,2
2422,fleshing,80.0,2.25,8,,,2
2424,flexed,70.0,2.76,6,,,2
2427,flooded,50.0,3.79,7,,,2
2428,flooding,20.0,3.97,8,,,2
2433,focused,30.0,4.65,7,,,2
2434,foes,60.0,3.43,4,,,1
2436,followed,10.0,5.05,8,,,3
2440,foraging,53.333333333333336,3.13,8,,,3
2444,forced,10.0,4.83,6,,,1
2446,forcing,10.0,4.21,7,,,2
2449,forecasts,45.0,3.58,9,,,3
2451,foreigners,8.571428571428571,3.87,10,,,3
2458,formed,0.0,4.68,6,,,1
2461,fortified,95.0,3.43,9,,,3
2466,founded,10.0,4.5,7,,,2
2469,frames,10.0,4.01,6,,,1
2471,franchises,90.0,3.56,10,,,3
2476,frescoes,100.0,2.77,8,,,2
2481,frustration,80.0,3.97,11,8.35,8.35,3
2483,fullest,10.0,3.48,7,,,2
2485,funded,15.0,4.29,6,,,2
2486,funding,13.333333333333334,4.63,7,10.47,10.47,1
2489,fungal,10.0,3.31,6,10.7,10.7,2
2492,furioso,10.0,1.86,7,,,3
2497,gagging,40.0,2.93,7,,,2
2498,gained,20.0,4.49,6,,,2
2499,gaining,10.0,4.13,7,,,2
2503,gaping,50.0,3.19,6,9.83,9.83,2
2506,gatherings,55.0,3.51,10,,,3
2508,generated,5.0,4.34,9,,,4
2510,generations,30.0,4.29,11,,,4
2520,globally,30.0,3.82,8,,,3
2521,glycine,0.0,2.61,7,,,2
2522,glyph,100.0,2.7,5,12.69,12.69,1
2525,goals,0.0,4.95,5,,,1
2527,governing,30.0,4.12,9,,,3
2529,governments,0.0,4.45,11,,,3
2532,graduating,60.0,3.76,10,,,3
2533,graffiti,42.5,3.65,8,9.47,9.47,3
2535,granted,16.666666666666668,4.61,7,,,2
2536,grants,10.0,4.15,6,,,1
2543,grenades,20.0,3.48,8,,,3
2544,grew,13.333333333333334,4.69,4,,,1
2552,guarding,10.0,3.53,8,,,2
2554,guesses,50.0,3.21,7,,,2
2555,guesthouse,10.0,2.87,10,9.26,9.26,2
2556,guesthouses,10.0,2.13,11,,,3
2557,guidelines,26.666666666666668,4.25,10,,,4
2563,gunmen,6.666666666666667,3.23,6,,,2
2566,gunshots,24.285714285714285,3.22,8,,,2
2567,gutting,70.0,2.74,7,,,2
2569,hacked,60.0,3.82,6,,,2
2572,halos,60.0,2.65,5,,,2
2574,handgun,30.0,3.35,7,7.59,7.59,2
2576,handset,30.0,3.07,7,11.53,11.53,2
2577,handsets,20.0,2.74,8,,,2
2580,happened,10.0,5.2,8,,,2
2582,harassed,66.66666666666667,3.55,8,,,3
2583,harassing,95.0,3.43,9,,,3
2585,harboring,100.0,2.84,9,,,3
2587,hardball,50.0,2.76,8,10.4,10.4,2
2589,harvesting,40.0,3.53,10,,,3
2590,hashtag,50.0,3.67,7,,,2
2594,headed,26.666666666666668,4.55,6,,,2
2597,healing,50.0,4.23,7,7.7,7.7,2
2598,healthiest,40.0,3.01,10,,,2
2604,hectares,10.0,3.43,8,,,3
2608,helicopters,0.0,3.72,11,,,4
2610,helped,10.0,4.88,6,,,1
2614,heritages,70.0,2.18,9,,,4
2621,highlighted,60.0,3.89,11,,,3
2622,highlighting,30.0,3.67,12,,,3
2626,hired,20.0,4.41,5,,,2
2629,historically,0.0,4.08,12,,,4
2632,hitting,10.0,4.46,7,,,2
2635,holding,20.0,4.89,7,,,2
2637,homepage,20.0,3.45,8,14.26,14.26,3
2639,homicides,100.0,3.11,9,,,4
2642,hooliganism,100.0,2.42,11,,,4
2644,hopes,10.0,4.4,5,,,2
2652,hospitalized,20.0,3.44,12,,,5
2656,hosts,10.0,4.23,5,,,1
2658,housed,23.333333333333332,3.69,6,,,2
2659,households,60.0,4.13,10,,,3
2671,hunting,10.0,4.42,7,7.26,7.26,2
2673,hurting,60.0,4.11,7,,,2
2675,hypothesize,70.0,2.5,11,12.21,12.21,4
2678,identified,21.666666666666668,4.63,10,,,4
2679,ignited,100.0,3.23,7,,,3
2681,ignored,15.0,4.27,7,,,3
2682,ignoring,30.0,4.04,8,,,3
2684,illegally,22.0,3.87,9,,,4
2686,illustrations,80.0,3.87,13,,,4
2692,immigrants,45.0,4.37,10,,,3
2694,imminently,100.0,2.35,10,,,4
2702,implementation,70.0,4.31,14,13.38,13.38,5
2703,implemented,50.0,4.23,11,,,4
2704,importance,0.0,4.56,10,6.8,6.8,3
2706,imposed,60.0,4.16,7,,,3
2710,imprisoned,50.0,3.79,10,,,4
2711,improperly,20.0,3.35,10,,,4
2713,impugned,100.0,2.1,8,,,3
2720,incidents,35.0,4.15,9,,,3
2721,incisors,90.0,2.53,8,,,3
2723,included,10.0,5.03,8,,,3
2730,incorporated,50.0,4.2,12,,,5
2732,increased,10.0,4.91,9,,,2
2733,increasing,0.0,4.68,10,,,3
2735,incubated,100.0,2.83,9,,,4
2736,incurred,90.0,3.6,8,,,3
2737,indefinitely,35.0,3.65,12,,,6
2738,independently,5.0,4.06,13,,,5
2741,indicated,25.0,4.34,9,,,4
2742,indicates,10.0,4.24,9,,,4
2743,indicating,10.0,4.09,10,,,4
2749,individuals,10.0,4.81,11,,,5
2750,industries,5.0,4.42,10,,,3
2754,infections,0.0,3.97,10,,,3
2759,infringement,100.0,3.61,12,13.28,13.28,4
2760,ingested,90.0,3.11,8,,,3
2761,ingesting,100.0,2.8,9,,,3
2762,inhabitants,70.0,4.07,11,,,4
2763,injured,21.666666666666668,4.51,7,,,3
2764,injuries,15.714285714285714,4.44,8,,,3
2767,inked,30.0,3.08,5,,,2
2769,inmates,40.0,3.84,7,,,3
2773,innovations,90.0,3.73,11,,,4
2774,inquiries,50.0,3.81,9,,,3
2776,insects,0.0,4.02,7,,,2
2777,insisted,23.333333333333332,4.06,8,,,3
2778,insists,30.0,3.71,7,,,2
2780,inspected,20.0,3.51,9,,,3
2783,inspired,16.666666666666668,4.63,8,,,2
2785,instances,50.0,4.06,9,,,3
2786,instar,60.0,2.34,6,,,2
2790,insurgency,66.0,3.31,10,15.41,15.41,4
2794,integrated,40.0,4.29,10,,,4
2795,intends,30.0,3.69,7,,,2
2800,intensively,60.0,2.87,11,,,5
2803,intentions,30.0,4.11,10,,,3
2808,internationally,10.0,3.95,15,,,6
2809,internationals,10.0,3.09,14,,,5
2810,interred,70.0,2.79,8,,,3
2811,intervened,90.0,3.35,10,,,4
2814,interviewed,13.333333333333334,4.0,11,,,4
2815,interviewee,90.0,2.7,11,11.79,11.79,3
2817,intracranial,90.0,2.69,12,14.94,14.94,4
2818,introduced,10.0,4.72,10,,,3
2820,intruding,60.0,2.69,9,,,3
2821,invading,50.0,3.5,8,,,3
2826,investigators,26.0,3.88,13,,,5
2827,investigatory,25.0,2.53,13,,,6
2828,investments,10.0,4.27,11,,,3
2829,investors,10.0,4.34,9,,,3
2831,invited,13.333333333333334,4.53,7,,,3
2832,invoking,60.0,3.1,8,,,3
2835,involvement,30.0,4.3,11,9.22,9.22,2
2836,involves,15.0,4.34,8,,,3
2837,involving,13.333333333333334,4.48,9,,,3
2839,ionic,16.666666666666668,3.21,5,14.19,14.19,2
2844,isolated,30.0,4.24,8,,,4
2847,issues,10.0,5.19,6,,,2
2851,jawed,30.0,2.55,5,,,2
2856,joined,10.0,4.73,6,,,1
2858,journalists,2.0,4.29,11,,,3
2861,jurisdictions,80.0,3.6,13,,,4
2864,justified,10.0,4.02,9,,,3
2866,kauri,15.0,1.94,5,,,2
2867,keenly,50.0,3.08,6,,,2
2870,kg,0.0,4.08,2,,,1
2871,kicked,10.0,4.38,6,,,2
2872,kilometers,0.0,3.82,10,,,4
2876,kraken,10.0,2.85,6,13.44,13.44,2
2877,labeling,15.0,3.55,8,,,3
2881,laced,60.0,3.29,5,,,2
2882,lacked,10.0,3.8,6,,,2
2890,landscapes,50.0,3.72,10,,,3
2893,laps,30.0,3.66,4,,,1
2898,lasted,13.333333333333334,4.09,6,,,2
2901,launched,20.0,4.63,8,,,1
2902,launches,27.5,3.89,8,,,2
2903,launching,0.0,3.99,9,,,2
2905,laws,10.0,4.89,4,,,1
2907,lawsuits,30.0,3.63,8,,,2
2911,leads,10.0,4.65,5,,,1
2912,leaking,20.0,3.7,7,,,2
2913,leaks,20.0,3.88,5,,,1
2925,lenders,35.0,3.67,7,,,2
2926,lending,30.0,3.87,7,,,2
2929,levels,0.0,4.97,6,,,2
2935,lifted,30.0,4.1,6,,,2
2936,lifting,10.0,4.06,7,,,2
2938,ligate,60.0,1.36,6,,,2
2940,lightest,20.0,2.95,8,,,2
2946,linguistic,40.0,3.71,10,15.0,15.0,3
2950,liquors,0.0,2.6,7,,,2
2954,lithographed,100.0,1.79,12,,,4
2956,loans,10.0,4.51,5,,,1
2959,located,16.666666666666668,4.86,7,,,3
2965,logs,10.0,3.81,4,,,1
2972,looting,70.0,3.46,7,,,2
2973,lorries,20.0,2.84,7,,,2
2977,loudspeakers,20.0,2.79,12,,,3
2986,lured,80.0,3.26,5,,,2
2996,maimed,100.0,2.81,6,,,2
2998,mainstream,80.0,4.26,10,13.28,13.28,2
2999,maintained,20.0,4.38,10,,,3
3000,maintaining,10.0,4.25,11,,,3
3001,maintains,10.0,3.96,9,,,2
3006,mandated,100.0,3.56,8,,,3
3007,manhunt,90.0,3.03,7,9.58,9.58,2
3014,manufacturers,10.0,4.35,13,,,5
3021,marketed,60.0,3.64,8,,,3
3022,marred,92.0,3.09,6,,,2
3024,martyrs,70.0,3.4,7,,,2
3025,marvels,100.0,2.87,7,,,2
3029,masses,5.0,3.94,6,9.42,9.42,2
3036,mating,30.0,3.5,6,9.83,9.83,2
3040,measuring,35.0,4.07,9,,,3
3042,meddling,80.0,3.3,8,,,2
3045,medicate,50.0,2.48,8,10.53,10.53,3
3048,membranous,50.0,2.19,10,13.0,13.0,3
3049,memories,10.0,4.5,8,,,3
3051,mentioned,15.0,4.83,9,,,3
3053,merging,80.0,3.45,7,,,2
3055,messages,10.0,4.54,8,,,3
3059,metalworking,20.0,2.54,12,11.39,11.39,4
3061,methods,0.0,4.68,7,,,2
3069,migrants,40.0,3.9,8,,,2
3070,migrated,60.0,3.31,8,,,3
3072,militants,19.166666666666668,3.56,9,,,3
3074,militarily,20.0,3.0,10,,,5
3075,militarized,40.0,2.68,11,,,5
3078,millions,0.0,4.64,8,,,2
3081,ministerial,5.0,3.55,11,12.81,12.81,4
3082,ministers,0.0,4.34,9,,,3
3085,minors,50.0,3.69,6,,,2
3087,mires,10.0,1.8,5,,,2
3090,missiles,0.0,3.95,8,,,3
3095,mistreated,90.0,3.05,10,,,3
3098,modified,40.0,4.24,8,,,3
3099,modular,60.0,3.51,7,13.17,13.17,3
3101,molars,55.0,2.72,6,,,2
3102,molecular,10.0,4.11,9,11.84,11.84,4
3104,molecules,50.0,3.92,9,,,4
3109,monitored,20.0,3.75,9,,,4
3110,monitoring,42.5,4.34,10,,,4
3111,monitors,10.0,3.82,8,,,3
3117,morbidity,90.0,2.95,9,14.17,14.17,4
3120,morph,80.0,3.07,5,11.47,11.47,1
3124,mortars,40.0,3.14,7,,,2
3126,mortgages,62.5,3.69,9,,,3
3128,mosses,60.0,2.66,6,,,2
3130,motivation,60.0,4.22,10,10.6,10.6,4
3132,motorcyclist,10.0,2.74,12,7.17,7.17,4
3134,motorists,20.0,3.29,9,,,3
3137,mountains,0.0,4.5,9,,,2
3139,mounts,10.0,3.52,6,,,1
3142,moved,5.0,5.01,5,,,1
3144,movements,0.0,4.35,9,,,3
3151,munching,90.0,2.88,8,,,2
